Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Ürün puan sayısı (product.metafields.reviews.rating_count),Renk (product.metafields.shopify.color-pattern),Hedef Cinsiyet (product.metafields.shopify.target-gender),Tamamlayıcı ürünler (product.metafields.shopify--discovery--product_recommendation.complementary_products),Alakalı ürünler (product.metafields.shopify--discovery--product_recommendation.related_products),İlgili ürün ayarları (product.metafields.shopify--discovery--product_recommendation.related_products_display),Ürün tanıtımlarında ara (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
real-ara-i-i-i-me-araba-yata-ve-i-irme-pompas-cad-r-i-inde-uygundur,REAL Araç Içi Şişme Araba Yatağı Ve Şişirme Pompası Cadır Içinde Uygundur,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Renk:</strong> Gri</li>
  <li>
<strong>Kapasite:</strong> 2 Kişilik</li>
  <li>
<strong>Pompa Durumu:</strong> Pompa dahildir</li>
  <li>
<strong>Menşei:</strong> CN</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> auhma</li>
  <li>
<strong>Üretici Bilgisi:</strong> prc</li>
  <li>
<strong>Bakım Talimatları (Genel):</strong> Nemli bir bezle silin.</li>
</ul>",turmarkt,,Spor OutdoorOutdoorOutdoor EkipmanlarıKamp MalzemesiŞişme Yatak & Koltuk,"ev yaşam, Gri, kampmalzemeleri, SporOutdoorOutdoorOu, TrendyolSporOutdoorO",true,Title,Default Title,,,,,,,,real-ara-i-i-i-me-araba-yata-ve-i-irme-pompas-cad-r-i-inde-uygundur,500.0,shopify,50,deny,manual,872.73,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_20deedb6-e695-4a79-af22-eb5a9bcc2b85.jpg?v=1746139370,1,REAL Araç Içi Şişme Araba Yatağı Ve Şişirme Pompası Cadır Içinde Uygundur,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
real-ara-i-i-i-me-araba-yata-ve-i-irme-pompas-cad-r-i-inde-uygundur,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_fea3ef0d-d665-4598-ae43-3a1d705151eb.jpg?v=1746139370,2,REAL Araç Içi Şişme Araba Yatağı Ve Şişirme Pompası Cadır Içinde Uygundur - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-ara-i-i-i-me-araba-yata-ve-i-irme-pompas-cad-r-i-inde-uygundur,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_ffd398e7-bcac-4211-ae27-92d412eea9ae.jpg?v=1746139370,3,REAL Araç Içi Şişme Araba Yatağı Ve Şişirme Pompası Cadır Içinde Uygundur - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-ara-i-i-i-me-araba-yata-ve-i-irme-pompas-cad-r-i-inde-uygundur,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_067e2979-5c9f-4c8b-973f-256cfaa96857.jpg?v=1746139370,4,REAL Araç Içi Şişme Araba Yatağı Ve Şişirme Pompası Cadır Içinde Uygundur - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Kapasite:</strong> 4 Kişilik ve üstü</li>
  <li>
<strong>Renk:</strong> Mavi</li>
  <li>
<strong>Mevsim:</strong> 4 Mevsim</li>
  <li>
<strong>Çadır Tipi:</strong> Kamp</li>
  <li>
<strong>Menşei:</strong> CN</li>
</ul>",turmarkt,,Spor OutdoorOutdoorOutdoor EkipmanlarıKamp MalzemesiÇadır ve Çadır AksesuarlarıÇadırOnetick Çadır6 Kişilik Renkli Dayanıklı Kamp Çadırı 220x250x150,"ev yaşam, kampmalzemeleri, Mavi, SporOutdoorOutdoorOu, TrendyolOnetickSporO, çadır",true,Title,Default Title,,,,,,,,oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,500.0,shopify,50,deny,manual,953.35,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_137d180e-476f-4f47-92db-4acee9d27c0e.jpg?v=1746139289,1,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_4af63ecf-dbc3-4f72-9c09-9738b4e1fc17.jpg?v=1746139289,2,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_b19ce91b-0965-47c3-b768-26a6334f93ac.jpg?v=1746139289,3,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_57ce6a9d-0ace-4b2e-b7ed-f5a7c0294237.jpg?v=1746139289,4,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_b417e4e1-2fc4-4946-8b95-0a55cf3b4fc0.jpg?v=1746139289,5,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
oneticki-ilik-renkli-dayan-kl-kamp-ad-r-xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_4c7661b6-b767-4772-bb60-824b4d4ebca8.jpg?v=1746139289,6,Onetickişilik Renkli Dayanıklı Kamp Çadırı xx - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Parça Sayısı:</strong> 12+</li>
  <li>
<strong>Renk:</strong> Gri</li>
  <li>
<strong>Kişi Sayısı:</strong> 6 Kişilik</li>
  <li>
<strong>Hacim:</strong> 90 ml</li>
  <li>
<strong>Tema / Stil:</strong> Klasik</li>
  <li>
<strong>Menşei:</strong> CN</li>
  <li>
<strong>Materyal:</strong> Porselen</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> KARACA ZÜCCACİYE TİCARET VE SANAYİ ANONİM ŞİRKETİ
E-Posta: karacamarketplace@karaca.com
Kep Adresi: karacazuccaciye.maliisler@hs03.kep.tr
Açık Adres: Cumhuriyet Mah. Yeni Yol 1 Sok. Now Bomonti Apt. No: 2 / 12 34380 Şişli İstanbul Türkiye, Adres Kodu: 3371525803</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraÇay & Kahve SunumKahve FincanlarıKaraca Kahve FincanlarıSTD Bambu Tepsi Hediyeli 6 Kişilik Renkli Kahve Fincan Takımı 90 ml Klasik,"ev yaşam, EvveMobilyaSofra&Mut, Gri, kahvefincanı, sofra&mutfak, TrendyolKaracaEvveMo",true,Title,Default Title,,,,,,,,karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,500.0,shopify,50,deny,manual,1149.99,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_50d6e543-1942-4d0b-8feb-aa8c7e9fb459.jpg?v=1746139214,1,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_48ea2df5-3335-48c8-9341-151a3e0d8e4d.jpg?v=1746139214,2,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_aba6f8a4-50a9-4cd9-a80c-7063d7d11859.jpg?v=1746139214,3,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_529217f3-0d2c-4d66-a381-5beeb65f7429.jpg?v=1746139214,4,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_14cdce90-f3a2-4bba-9139-880f4209bc6c.jpg?v=1746139214,5,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_c0c2c5a2-001f-4e11-996b-10d3cd480fb8.jpg?v=1746139214,6,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_847feb00-7f55-4995-a214-e44c12de5b9f.jpg?v=1746139214,7,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bambu-tepsi-hediyeli-ki-ilik-renkli-kahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_49fa73a4-8422-441b-a844-42b35cda72b2.jpg?v=1746139214,8,Karaca STD Bambu Tepsi Hediyeli Kişilik Renkli Kahve Fincan Takımı ml Klasik - Görsel 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,Karaca Helenistikişilikahve Fincanı ml,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Parça Sayısı:</strong> 7-12</li>
  <li>
<strong>Renk:</strong> Siyah</li>
  <li>
<strong>Kişi Sayısı:</strong> 6 Kişilik</li>
  <li>
<strong>Hacim:</strong> 80 ml</li>
  <li>
<strong>Tema / Stil:</strong> Geometrik</li>
  <li>
<strong>Menşei:</strong> CN</li>
  <li>
<strong>Materyal:</strong> Paslanmaz Çelik</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> KARACA ZÜCCACİYE TİCARET VE SANAYİ ANONİM ŞİRKETİ
E-Posta: karacamarketplace@karaca.com
Kep Adresi: karacazuccaciye.maliisler@hs03.kep.tr
Açık Adres: Cumhuriyet Mah. Yeni Yol 1 Sok. Now Bomonti Apt. No: 2 / 12 34380 Şişli İstanbul Türkiye, Adres Kodu: 3371525803</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraÇay & Kahve SunumKahve FincanlarıKaraca Kahve FincanlarıHelenistik 6 Kişilik Kahve Fincanı 80 ml,"ev yaşam, EvveMobilyaSofra&Mut, kahvefincanı, Siyah, sofra&mutfak, TrendyolKaracaEvveMo",true,Title,Default Title,,,,,,,,karaca-helenistiki-ilikahve-fincan-ml,500.0,shopify,50,deny,manual,1149.99,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_cb7e8d59-b0c0-44f4-85e4-10db228c3182.jpg?v=1746139186,1,Karaca Helenistikişilikahve Fincanı ml,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_a24a9f2f-09f4-4e0c-8873-1b5555c4191a.jpg?v=1746139186,2,Karaca Helenistikişilikahve Fincanı ml - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_322f52f8-87a6-4224-bb26-047c8ef54813.jpg?v=1746139186,3,Karaca Helenistikişilikahve Fincanı ml - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_c42ba6a6-1e98-43ed-b421-133b5a2fb7a2.jpg?v=1746139186,4,Karaca Helenistikişilikahve Fincanı ml - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_340fcc7f-885d-4eda-84bb-19bb9d052351.jpg?v=1746139186,5,Karaca Helenistikişilikahve Fincanı ml - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_333d3c01-68a4-4e99-8c71-18b4eaaac1d4.jpg?v=1746139186,6,Karaca Helenistikişilikahve Fincanı ml - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_56dd2d22-fbc9-4595-b196-4bf3f6598fc5.jpg?v=1746139186,7,Karaca Helenistikişilikahve Fincanı ml - Görsel 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-helenistiki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_af24b756-7426-4731-9a35-6b17c19fbf2e.jpg?v=1746139186,8,Karaca Helenistikişilikahve Fincanı ml - Görsel 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Parça Sayısı:</strong> 7-12</li>
  <li>
<strong>Renk:</strong> Çok Renkli</li>
  <li>
<strong>Kişi Sayısı:</strong> 6 Kişilik</li>
  <li>
<strong>Hacim:</strong> 80 ml</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Menşei:</strong> CN</li>
  <li>
<strong>Materyal:</strong> Porselen</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> KARACA ZÜCCACİYE TİCARET VE SANAYİ ANONİM ŞİRKETİ
E-Posta: karacamarketplace@karaca.com
Kep Adresi: karacazuccaciye.maliisler@hs03.kep.tr
Açık Adres: Cumhuriyet Mah. Yeni Yol 1 Sok. Now Bomonti Apt. No: 2 / 12 34380 Şişli İstanbul Türkiye, Adres Kodu: 3371525803</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraÇay & Kahve SunumKahve FincanlarıKaraca Kahve FincanlarıStd Bali 6 Kişilik Kahve Fincan Takımı 80 ml Klasik,"ev yaşam, EvveMobilyaSofra&Mut, kahvefincanı, sofra&mutfak, TrendyolKaracaEvveMo, ÇokRenkli",true,Title,Default Title,,,,,,,,karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,500.0,shopify,50,deny,manual,862.48,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_bd9fc715-08c9-49f7-abe9-36152d9d7b48.jpg?v=1746139151,1,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_acabd93f-2b7e-41ee-a23f-d8bf3c50a563.jpg?v=1746139151,2,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_ad811cc5-2de9-490a-bef8-5d5f1867cddd.jpg?v=1746139151,3,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_ce8e2927-bc35-4509-964a-d446005df88e.jpg?v=1746139151,4,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_f31b6716-3fe6-44cf-8d16-166c7c920963.jpg?v=1746139151,5,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_12f55eb6-a402-43b6-9aa4-bdf966b0c220.jpg?v=1746139151,6,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_ad2891f0-f4fa-4ec3-b8d5-fa4b784cbd25.jpg?v=1746139151,7,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-std-bali-ki-ilikahve-fincan-tak-m-ml-klasik,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_e09e480b-f52e-4f38-b359-6e294fa56a61.jpg?v=1746139151,8,Karaca Std Bali Kişilikahve Fincan Takımı ml Klasik - Görsel 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,Karacafra Kişilikahve Fincanı ml,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Parça Sayısı:</strong> 7-12</li>
  <li>
<strong>Renk:</strong> Altın</li>
  <li>
<strong>Kişi Sayısı:</strong> 6 Kişilik</li>
  <li>
<strong>Hacim:</strong> 90 ml</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Menşei:</strong> CN</li>
  <li>
<strong>Materyal:</strong> Bone China</li>
  <li>
<strong>İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı:</strong> KARACA ZÜCCACİYE TİCARET VE SANAYİ ANONİM ŞİRKETİ
E-Posta: karacamarketplace@karaca.com
Kep Adresi: karacazuccaciye.maliisler@hs03.kep.tr
Açık Adres: Cumhuriyet Mah. Yeni Yol 1 Sok. Now Bomonti Apt. No: 2 / 12 34380 Şişli İstanbul Türkiye, Adres Kodu: 3371525803</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraÇay & Kahve SunumKahve FincanlarıKaraca Kahve FincanlarıAfra 6 Kişilik Kahve Fincanı 90 ml,"Altın, EvveMobilyaSofra&Mut, TrendyolKaracaEvveMo",true,Title,Default Title,,,,,,,,karacafra-ki-ilikahve-fincan-ml,500.0,shopify,50,deny,manual,1092.48,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7b239139-d5bb-42af-badc-c68f4bfda0b1.jpg?v=1746139117,1,Karacafra Kişilikahve Fincanı ml,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_36bd6999-558d-44e1-b5b2-5446f7be04bb.jpg?v=1746139117,2,Karacafra Kişilikahve Fincanı ml - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_911ccad8-8693-47e9-9f02-ef534dbf4043.jpg?v=1746139117,3,Karacafra Kişilikahve Fincanı ml - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_3fe5d329-5180-435f-a3f3-bd156d76d61b.jpg?v=1746139117,4,Karacafra Kişilikahve Fincanı ml - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_83c6501e-8ed7-4dce-9a0f-3381b426f68a.jpg?v=1746139117,5,Karacafra Kişilikahve Fincanı ml - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_5b3853a0-4491-41a6-b435-0e77f49f6ee3.jpg?v=1746139117,6,Karacafra Kişilikahve Fincanı ml - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_1cf6b69c-5c9e-4dfb-aab1-98585c676f7d.jpg?v=1746139117,7,Karacafra Kişilikahve Fincanı ml - Görsel 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
karacafra-ki-ilikahve-fincan-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_85ae9719-dce3-430c-b7d6-6b24922d2dad.jpg?v=1746139117,8,Karacafra Kişilikahve Fincanı ml - Görsel 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-sat-rn-platin-ki-ilikahve-fincan-tak-m-ml,Karaca Satürn Platin Kişilikahve Fincanı Takımı ml,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Parça Sayısı:</strong> 7-12</li>
  <li>
<strong>Renk:</strong> Beyaz</li>
  <li>
<strong>Kişi Sayısı:</strong> 6 Kişilik</li>
  <li>
<strong>Hacim:</strong> 100 ml</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Materyal:</strong> Porselen</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraÇay & Kahve SunumKahve FincanlarıKaraca Kahve FincanlarıSatürn Platin 6 Kişilik Kahve Fincanı Takımı 100 ml,"Beyaz, EvveMobilyaSofra&Mut, TrendyolKaracaEvveMo",true,Title,Default Title,,,,,,,,karaca-sat-rn-platin-ki-ilikahve-fincan-tak-m-ml,500.0,shopify,50,deny,manual,1608.84,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_fa442e75-0ed3-48a5-971a-e90ae7e713a8.jpg?v=1746139082,1,Karaca Satürn Platin Kişilikahve Fincanı Takımı ml,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karaca-sat-rn-platin-ki-ilikahve-fincan-tak-m-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_97736bdd-6f00-401d-a6f9-9317ed199a9d.jpg?v=1746139082,2,Karaca Satürn Platin Kişilikahve Fincanı Takımı ml - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-sat-rn-platin-ki-ilikahve-fincan-tak-m-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_144bc32e-abbd-492c-8191-513571b9fced.jpg?v=1746139082,3,Karaca Satürn Platin Kişilikahve Fincanı Takımı ml - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
